Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;face1;face2;ANSWER;blockNum;inclusionCheck;pairName;pairType;newBin
954;1651856218874;06/05/2022 16:56:58;1651856218811;2;06/05/2022 18:56:58;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;173;190;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2269.5;;;73;;0;1;0;;;;;4;FaceBlock;00717_960620_fa.png;00903_960620_fa.png;DIFFERENT PEOPLE;;test;00717_960620_fa.png00903_960620_fa.png;diff;9
955;1651856218962;06/05/2022 16:56:58;1651856218814;2;06/05/2022 18:56:58;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;173;190;3;SimilarityResponse;Zone2;response_button_text;2269.5;;;SAME PERSON;1;0;1;0;;;;;4;FaceBlock;00717_960620_fa.png;00903_960620_fa.png;DIFFERENT PEOPLE;;test;00717_960620_fa.png00903_960620_fa.png;diff;9
956;1651856219321;06/05/2022 16:56:59;1651856219258;2;06/05/2022 18:56:59;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;212;191;1;Cross;fixation;fixation;449.783000000054;;;;;0;1;0;;;;;4;FaceBlock;F58_581.png;F58_584.png;SAME PERSON;;test;F58_581.pngF58_584.png;same;8
957;1651856220922;06/05/2022 16:57:00;1651856220857;2;06/05/2022 18:57:00;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;212;191;2;TwoFaces;TIMER;timelimit_screen;1598.5119999998715;;;;;0;1;0;;;1;;4;FaceBlock;F58_581.png;F58_584.png;SAME PERSON;;test;F58_581.pngF58_584.png;same;8
958;1651856221012;06/05/2022 16:57:01;1651856220902;2;06/05/2022 18:57:00;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;212;191;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;F58_581.png;F58_584.png;SAME PERSON;;test;F58_581.pngF58_584.png;same;8
959;1651856223136;06/05/2022 16:57:03;1651856223062;2;06/05/2022 18:57:03;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;212;191;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2159.5;;;78;;0;1;0;;;;;4;FaceBlock;F58_581.png;F58_584.png;SAME PERSON;;test;F58_581.pngF58_584.png;same;8
960;1651856223256;06/05/2022 16:57:03;1651856223066;2;06/05/2022 18:57:03;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;212;191;3;SimilarityResponse;Zone2;response_button_text;2159.5;;;SAME PERSON;1;1;0;0;;;;;4;FaceBlock;F58_581.png;F58_584.png;SAME PERSON;;test;F58_581.pngF58_584.png;same;8
961;1651856223574;06/05/2022 16:57:03;1651856223505;2;06/05/2022 18:57:03;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;200;192;1;Cross;fixation;fixation;449.6259999999311;;;;;0;1;0;;;;;4;FaceBlock;F13_130.png;F13_135.png;SAME PERSON;;test;F13_130.pngF13_135.png;same;18
962;1651856225324;06/05/2022 16:57:05;1651856225105;2;06/05/2022 18:57:05;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;200;192;2;TwoFaces;TIMER;timelimit_screen;1598.4799999999814;;;;;0;1;0;;;1;;4;FaceBlock;F13_130.png;F13_135.png;SAME PERSON;;test;F13_130.pngF13_135.png;same;18
963;1651856225412;06/05/2022 16:57:05;1651856225138;2;06/05/2022 18:57:05;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;200;192;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;F13_130.png;F13_135.png;SAME PERSON;;test;F13_130.pngF13_135.png;same;18
964;1651856227177;06/05/2022 16:57:07;1651856227111;2;06/05/2022 18:57:07;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;200;192;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1971.4000000953674;;;9;;0;1;0;;;;;4;FaceBlock;F13_130.png;F13_135.png;SAME PERSON;;test;F13_130.pngF13_135.png;same;18
965;1651856227334;06/05/2022 16:57:07;1651856227114;2;06/05/2022 18:57:07;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;200;192;3;SimilarityResponse;Zone1;response_button_text;1971.4000000953674;;;DIFFERENT PEOPLE;1;0;1;0;;;;;4;FaceBlock;F13_130.png;F13_135.png;SAME PERSON;;test;F13_130.pngF13_135.png;same;18
966;1651856227614;06/05/2022 16:57:07;1651856227551;2;06/05/2022 18:57:07;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;179;193;1;Cross;fixation;fixation;449.52499999990687;;;;;0;1;0;;;;;4;FaceBlock;F60_603.png;F61_613.png;DIFFERENT PEOPLE;;test;F60_603.pngF61_613.png;diff;6
967;1651856229224;06/05/2022 16:57:09;1651856229151;2;06/05/2022 18:57:09;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;179;193;2;TwoFaces;TIMER;timelimit_screen;1598.6740000001155;;;;;0;1;0;;;1;;4;FaceBlock;F60_603.png;F61_613.png;DIFFERENT PEOPLE;;test;F60_603.pngF61_613.png;diff;6
968;1651856229323;06/05/2022 16:57:09;1651856229186;2;06/05/2022 18:57:09;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;179;193;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;F60_603.png;F61_613.png;DIFFERENT PEOPLE;;test;F60_603.pngF61_613.png;diff;6
969;1651856232384;06/05/2022 16:57:12;1651856232318;2;06/05/2022 18:57:12;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;179;193;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;3131.2999999523163;;;0;;0;1;0;;;;;4;FaceBlock;F60_603.png;F61_613.png;DIFFERENT PEOPLE;;test;F60_603.pngF61_613.png;diff;6
970;1651856232467;06/05/2022 16:57:12;1651856232321;2;06/05/2022 18:57:12;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;179;193;3;SimilarityResponse;Zone1;response_button_text;3131.2999999523163;;;DIFFERENT PEOPLE;1;1;0;0;;;;;4;FaceBlock;F60_603.png;F61_613.png;DIFFERENT PEOPLE;;test;F60_603.pngF61_613.png;diff;6
971;1651856232838;06/05/2022 16:57:12;1651856232764;2;06/05/2022 18:57:12;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;215;194;1;Cross;fixation;fixation;449.63100000005215;;;;;0;1;0;;;;;4;FaceBlock;F69_693.png;F69_692.png;SAME PERSON;;test;F69_693.pngF69_692.png;same;19
972;1651856234543;06/05/2022 16:57:14;1651856234363;2;06/05/2022 18:57:14;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;215;194;2;TwoFaces;TIMER;timelimit_screen;1598.6799999999348;;;;;0;1;0;;;1;;4;FaceBlock;F69_693.png;F69_692.png;SAME PERSON;;test;F69_693.pngF69_692.png;same;19
973;1651856234639;06/05/2022 16:57:14;1651856234403;2;06/05/2022 18:57:14;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;215;194;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;F69_693.png;F69_692.png;SAME PERSON;;test;F69_693.pngF69_692.png;same;19
974;1651856237249;06/05/2022 16:57:17;1651856237185;2;06/05/2022 18:57:17;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;215;194;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2781;;;59;;0;1;0;;;;;4;FaceBlock;F69_693.png;F69_692.png;SAME PERSON;;test;F69_693.pngF69_692.png;same;19
975;1651856237393;06/05/2022 16:57:17;1651856237188;2;06/05/2022 18:57:17;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;215;194;3;SimilarityResponse;Zone2;response_button_text;2781;;;SAME PERSON;1;1;0;0;;;;;4;FaceBlock;F69_693.png;F69_692.png;SAME PERSON;;test;F69_693.pngF69_692.png;same;19
976;1651856237702;06/05/2022 16:57:17;1651856237626;2;06/05/2022 18:57:17;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;172;195;1;Cross;fixation;fixation;449.4420000000391;;;;;0;1;0;;;;;4;FaceBlock;00771_941201_fb.png;00807_960530_fa.png;DIFFERENT PEOPLE;;test;00771_941201_fb.png00807_960530_fa.png;diff;3
977;1651856239301;06/05/2022 16:57:19;1651856239226;2;06/05/2022 18:57:19;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;172;195;2;TwoFaces;TIMER;timelimit_screen;1598.8799999998882;;;;;0;1;0;;;1;;4;FaceBlock;00771_941201_fb.png;00807_960530_fa.png;DIFFERENT PEOPLE;;test;00771_941201_fb.png00807_960530_fa.png;diff;3
978;1651856239390;06/05/2022 16:57:19;1651856239265;2;06/05/2022 18:57:19;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;172;195;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;00771_941201_fb.png;00807_960530_fa.png;DIFFERENT PEOPLE;;test;00771_941201_fb.png00807_960530_fa.png;diff;3
979;1651856241809;06/05/2022 16:57:21;1651856241733;2;06/05/2022 18:57:21;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;172;195;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2467.7999999523163;;;3;;0;1;0;;;;;4;FaceBlock;00771_941201_fb.png;00807_960530_fa.png;DIFFERENT PEOPLE;;test;00771_941201_fb.png00807_960530_fa.png;diff;3
980;1651856241889;06/05/2022 16:57:21;1651856241738;2;06/05/2022 18:57:21;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;172;195;3;SimilarityResponse;Zone1;response_button_text;2467.7999999523163;;;DIFFERENT PEOPLE;1;1;0;0;;;;;4;FaceBlock;00771_941201_fb.png;00807_960530_fa.png;DIFFERENT PEOPLE;;test;00771_941201_fb.png00807_960530_fa.png;diff;3
981;1651856242249;06/05/2022 16:57:22;1651856242173;2;06/05/2022 18:57:22;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;191;196;1;Cross;fixation;fixation;449.63100000005215;;;;;0;1;0;;;;;4;FaceBlock;F54_541.png;F54_542.png;SAME PERSON;;test;F54_541.pngF54_542.png;same;12
982;1651856243952;06/05/2022 16:57:23;1651856243773;2;06/05/2022 18:57:23;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;191;196;2;TwoFaces;TIMER;timelimit_screen;1598.83899999992;;;;;0;1;0;;;1;;4;FaceBlock;F54_541.png;F54_542.png;SAME PERSON;;test;F54_541.pngF54_542.png;same;12
983;1651856244046;06/05/2022 16:57:24;1651856243800;2;06/05/2022 18:57:23;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;191;196;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;F54_541.png;F54_542.png;SAME PERSON;;test;F54_541.pngF54_542.png;same;12
984;1651856246610;06/05/2022 16:57:26;1651856246544;2;06/05/2022 18:57:26;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;191;196;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2743;;;64;;0;1;0;;;;;4;FaceBlock;F54_541.png;F54_542.png;SAME PERSON;;test;F54_541.pngF54_542.png;same;12
985;1651856246754;06/05/2022 16:57:26;1651856246547;2;06/05/2022 18:57:26;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;191;196;3;SimilarityResponse;Zone2;response_button_text;2743;;;SAME PERSON;1;1;0;0;;;;;4;FaceBlock;F54_541.png;F54_542.png;SAME PERSON;;test;F54_541.pngF54_542.png;same;12
986;1651856247047;06/05/2022 16:57:27;1651856246985;2;06/05/2022 18:57:26;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;165;197;1;Cross;fixation;fixation;449.63300000014715;;;;;0;1;0;;;;;4;FaceBlock;00140_931230_fb.png;00789_960530_fa.png;DIFFERENT PEOPLE;;test;00140_931230_fb.png00789_960530_fa.png;diff;12
987;1651856248657;06/05/2022 16:57:28;1651856248585;2;06/05/2022 18:57:28;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;165;197;2;TwoFaces;TIMER;timelimit_screen;1598.6850000000559;;;;;0;1;0;;;1;;4;FaceBlock;00140_931230_fb.png;00789_960530_fa.png;DIFFERENT PEOPLE;;test;00140_931230_fb.png00789_960530_fa.png;diff;12
988;1651856248746;06/05/2022 16:57:28;1651856248625;2;06/05/2022 18:57:28;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;165;197;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;00140_931230_fb.png;00789_960530_fa.png;DIFFERENT PEOPLE;;test;00140_931230_fb.png00789_960530_fa.png;diff;12
989;1651856251055;06/05/2022 16:57:31;1651856250993;2;06/05/2022 18:57:30;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;165;197;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2368.2000000476837;;;61;;0;1;0;;;;;4;FaceBlock;00140_931230_fb.png;00789_960530_fa.png;DIFFERENT PEOPLE;;test;00140_931230_fb.png00789_960530_fa.png;diff;12
990;1651856251142;06/05/2022 16:57:31;1651856250997;2;06/05/2022 18:57:30;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;165;197;3;SimilarityResponse;Zone2;response_button_text;2368.2000000476837;;;SAME PERSON;1;0;1;0;;;;;4;FaceBlock;00140_931230_fb.png;00789_960530_fa.png;DIFFERENT PEOPLE;;test;00140_931230_fb.png00789_960530_fa.png;diff;12
991;1651856251524;06/05/2022 16:57:31;1651856251432;2;06/05/2022 18:57:31;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;203;198;1;Cross;fixation;fixation;449.62899999995716;;;;;0;1;0;;;;;4;FaceBlock;00019_940128_fa.png;00019_940307_fa.png;SAME PERSON;;test;00019_940128_fa.png00019_940307_fa.png;same;0
992;1651856253096;06/05/2022 16:57:33;1651856253032;2;06/05/2022 18:57:33;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;203;198;2;TwoFaces;TIMER;timelimit_screen;1598.749000000069;;;;;0;1;0;;;1;;4;FaceBlock;00019_940128_fa.png;00019_940307_fa.png;SAME PERSON;;test;00019_940128_fa.png00019_940307_fa.png;same;0
993;1651856253180;06/05/2022 16:57:33;1651856253067;2;06/05/2022 18:57:33;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;203;198;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;00019_940128_fa.png;00019_940307_fa.png;SAME PERSON;;test;00019_940128_fa.png00019_940307_fa.png;same;0
994;1651856255196;06/05/2022 16:57:35;1651856255025;2;06/05/2022 18:57:35;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;203;198;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1957.3000001907349;;;77;;0;1;0;;;;;4;FaceBlock;00019_940128_fa.png;00019_940307_fa.png;SAME PERSON;;test;00019_940128_fa.png00019_940307_fa.png;same;0
995;1651856255290;06/05/2022 16:57:35;1651856255029;2;06/05/2022 18:57:35;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;203;198;3;SimilarityResponse;Zone2;response_button_text;1957.3000001907349;;;SAME PERSON;1;1;0;0;;;;;4;FaceBlock;00019_940128_fa.png;00019_940307_fa.png;SAME PERSON;;test;00019_940128_fa.png00019_940307_fa.png;same;0
996;1651856255524;06/05/2022 16:57:35;1651856255462;2;06/05/2022 18:57:35;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;187;199;1;Cross;fixation;fixation;449.6369999998715;;;;;0;1;0;;;;;4;FaceBlock;F52_523.png;F56_561.png;DIFFERENT PEOPLE;;test;F52_523.pngF56_561.png;diff;19
997;1651856257128;06/05/2022 16:57:37;1651856257061;2;06/05/2022 18:57:37;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;187;199;2;TwoFaces;TIMER;timelimit_screen;1598.5550000001676;;;;;0;1;0;;;1;;4;FaceBlock;F52_523.png;F56_561.png;DIFFERENT PEOPLE;;test;F52_523.pngF56_561.png;diff;19
998;1651856257214;06/05/2022 16:57:37;1651856257111;2;06/05/2022 18:57:37;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;187;199;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;F52_523.png;F56_561.png;DIFFERENT PEOPLE;;test;F52_523.pngF56_561.png;diff;19
999;1651856259386;06/05/2022 16:57:39;1651856259322;2;06/05/2022 18:57:39;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;187;199;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2210.399999856949;;;72;;0;1;0;;;;;4;FaceBlock;F52_523.png;F56_561.png;DIFFERENT PEOPLE;;test;F52_523.pngF56_561.png;diff;19
1000;1651856259472;06/05/2022 16:57:39;1651856259324;2;06/05/2022 18:57:39;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;187;199;3;SimilarityResponse;Zone2;response_button_text;2210.399999856949;;;SAME PERSON;1;0;1;0;;;;;4;FaceBlock;F52_523.png;F56_561.png;DIFFERENT PEOPLE;;test;F52_523.pngF56_561.png;diff;19
1001;1651856259823;06/05/2022 16:57:39;1651856259757;2;06/05/2022 18:57:39;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;176;200;1;Cross;fixation;fixation;449.6350000000093;;;;;0;1;0;;;;;4;FaceBlock;00745_960530_fa.png;00789_960620_fa.png;DIFFERENT PEOPLE;;test;00745_960530_fa.png00789_960620_fa.png;diff;14
1002;1651856261430;06/05/2022 16:57:41;1651856261358;2;06/05/2022 18:57:41;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;176;200;2;TwoFaces;TIMER;timelimit_screen;1598.7409999999218;;;;;0;1;0;;;1;;4;FaceBlock;00745_960530_fa.png;00789_960620_fa.png;DIFFERENT PEOPLE;;test;00745_960530_fa.png00789_960620_fa.png;diff;14
1003;1651856261518;06/05/2022 16:57:41;1651856261401;2;06/05/2022 18:57:41;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;176;200;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;4;FaceBlock;00745_960530_fa.png;00789_960620_fa.png;DIFFERENT PEOPLE;;test;00745_960530_fa.png00789_960620_fa.png;diff;14
1004;1651856263737;06/05/2022 16:57:43;1651856263668;2;06/05/2022 18:57:43;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;176;200;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2266;;;35;;0;1;0;;;;;4;FaceBlock;00745_960530_fa.png;00789_960620_fa.png;DIFFERENT PEOPLE;;test;00745_960530_fa.png00789_960620_fa.png;diff;14
1005;1651856263816;06/05/2022 16:57:43;1651856263672;2;06/05/2022 18:57:43;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;176;200;3;SimilarityResponse;Zone1;response_button_text;2266;;;DIFFERENT PEOPLE;1;1;0;0;;;;;4;FaceBlock;00745_960530_fa.png;00789_960620_fa.png;DIFFERENT PEOPLE;;test;00745_960530_fa.png00789_960620_fa.png;diff;14
1006;1651856264174;06/05/2022 16:57:44;1651856264105;2;06/05/2022 18:57:44;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;167;201;1;Cross;fixation;fixation;449.5059999998193;;;;;0;1;0;;;;;4;FaceBlock;00770_941201_fa.png;00772_960530_fa.png;DIFFERENT PEOPLE;;test;00770_941201_fa.png00772_960530_fa.png;diff;0
