Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;face1;face2;ANSWER;blockNum;inclusionCheck;pairName;pairType;newBin
518;1652276379511;11/05/2022 13:39:39;1652276379303;2;11/05/2022 15:39:39;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;67;103;3;SimilarityResponse;Zone2;response_button_text;1967;;;SAME PERSON;1;0;1;0;;;;;2;FaceBlock;00722_960530_fa.png;00767_941201_fa.png;DIFFERENT PEOPLE;;test;00722_960530_fa.png00767_941201_fa.png;diff;13
519;1652276379855;11/05/2022 13:39:39;1652276379737;2;11/05/2022 15:39:39;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;63;104;1;Cross;fixation;fixation;452;;;;;0;1;0;;;;;2;FaceBlock;00711_960620_fa.png;00729_941201_fa.png;DIFFERENT PEOPLE;;test;00711_960620_fa.png00729_941201_fa.png;diff;16
520;1652276381460;11/05/2022 13:39:41;1652276381343;2;11/05/2022 15:39:41;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;63;104;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;2;FaceBlock;00711_960620_fa.png;00729_941201_fa.png;DIFFERENT PEOPLE;;test;00711_960620_fa.png00729_941201_fa.png;diff;16
521;1652276381558;11/05/2022 13:39:41;1652276381357;2;11/05/2022 15:39:41;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;63;104;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00711_960620_fa.png;00729_941201_fa.png;DIFFERENT PEOPLE;;test;00711_960620_fa.png00729_941201_fa.png;diff;16
522;1652276384336;11/05/2022 13:39:44;1652276384219;2;11/05/2022 15:39:44;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;63;104;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2861;;;59;;0;1;0;;;;;2;FaceBlock;00711_960620_fa.png;00729_941201_fa.png;DIFFERENT PEOPLE;;test;00711_960620_fa.png00729_941201_fa.png;diff;16
523;1652276384418;11/05/2022 13:39:44;1652276384221;2;11/05/2022 15:39:44;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;63;104;3;SimilarityResponse;Zone1;response_button_text;2861;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;00711_960620_fa.png;00729_941201_fa.png;DIFFERENT PEOPLE;;test;00711_960620_fa.png00729_941201_fa.png;diff;16
524;1652276384774;11/05/2022 13:39:44;1652276384658;2;11/05/2022 15:39:44;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;95;105;1;Cross;fixation;fixation;453;;;;;0;1;0;;;;;2;FaceBlock;M17_173.PNG;M17_171.PNG;SAME PERSON;;test;M17_173.PNGM17_171.PNG;same;9
525;1652276386406;11/05/2022 13:39:46;1652276386265;2;11/05/2022 15:39:46;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;95;105;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;2;FaceBlock;M17_173.PNG;M17_171.PNG;SAME PERSON;;test;M17_173.PNGM17_171.PNG;same;9
526;1652276386493;11/05/2022 13:39:46;1652276386279;2;11/05/2022 15:39:46;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;95;105;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;M17_173.PNG;M17_171.PNG;SAME PERSON;;test;M17_173.PNGM17_171.PNG;same;9
527;1652276388883;11/05/2022 13:39:48;1652276388758;2;11/05/2022 15:39:48;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;95;105;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2479.000000000058;;;36;;0;1;0;;;;;2;FaceBlock;M17_173.PNG;M17_171.PNG;SAME PERSON;;test;M17_173.PNGM17_171.PNG;same;9
528;1652276389040;11/05/2022 13:39:49;1652276388761;2;11/05/2022 15:39:48;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;95;105;3;SimilarityResponse;Zone1;response_button_text;2479.000000000058;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;M17_173.PNG;M17_171.PNG;SAME PERSON;;test;M17_173.PNGM17_171.PNG;same;9
529;1652276389321;11/05/2022 13:39:49;1652276389212;2;11/05/2022 15:39:49;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;84;106;1;Cross;fixation;fixation;455;;;;;0;1;0;;;;;2;FaceBlock;F55_552.png;F55_555.png;SAME PERSON;;test;F55_552.pngF55_555.png;same;8
530;1652276390947;11/05/2022 13:39:50;1652276390818;2;11/05/2022 15:39:50;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;84;106;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;2;FaceBlock;F55_552.png;F55_555.png;SAME PERSON;;test;F55_552.pngF55_555.png;same;8
531;1652276391041;11/05/2022 13:39:51;1652276390831;2;11/05/2022 15:39:50;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;84;106;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F55_552.png;F55_555.png;SAME PERSON;;test;F55_552.pngF55_555.png;same;8
532;1652276392105;11/05/2022 13:39:52;1652276391975;2;11/05/2022 15:39:51;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;84;106;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1144;;;99;;0;1;0;;;;;2;FaceBlock;F55_552.png;F55_555.png;SAME PERSON;;test;F55_552.pngF55_555.png;same;8
533;1652276392187;11/05/2022 13:39:52;1652276391977;2;11/05/2022 15:39:51;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;84;106;3;SimilarityResponse;Zone2;response_button_text;1144;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;F55_552.png;F55_555.png;SAME PERSON;;test;F55_552.pngF55_555.png;same;8
534;1652276398871;11/05/2022 13:39:58;1652276398755;2;11/05/2022 15:39:58;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;109;2;1;Screen 1;advancementZone;continue_button;6763;;;;;0;1;0;;;;;;Break;;;;3;;;;3/4
535;1652276399324;11/05/2022 13:39:59;1652276399193;2;11/05/2022 15:39:59;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;128;107;1;Cross;fixation;fixation;452;;;;;0;1;0;;;;;3;FaceBlock;00498_940519_fa.png;00745_960530_fa.png;DIFFERENT PEOPLE;;test;00498_940519_fa.png00745_960530_fa.png;diff;15
536;1652276400925;11/05/2022 13:40:00;1652276400799;2;11/05/2022 15:40:00;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;128;107;2;TwoFaces;TIMER;timelimit_screen;1605;;;;;0;1;0;;;1;;3;FaceBlock;00498_940519_fa.png;00745_960530_fa.png;DIFFERENT PEOPLE;;test;00498_940519_fa.png00745_960530_fa.png;diff;15
537;1652276401007;11/05/2022 13:40:01;1652276400812;2;11/05/2022 15:40:00;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;128;107;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;00498_940519_fa.png;00745_960530_fa.png;DIFFERENT PEOPLE;;test;00498_940519_fa.png00745_960530_fa.png;diff;15
538;1652276403132;11/05/2022 13:40:03;1652276403009;2;11/05/2022 15:40:03;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;128;107;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2197;;;19;;0;1;0;;;;;3;FaceBlock;00498_940519_fa.png;00745_960530_fa.png;DIFFERENT PEOPLE;;test;00498_940519_fa.png00745_960530_fa.png;diff;15
539;1652276403230;11/05/2022 13:40:03;1652276403012;2;11/05/2022 15:40:03;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;128;107;3;SimilarityResponse;Zone1;response_button_text;2197;;;DIFFERENT PEOPLE;1;1;0;0;;;;;3;FaceBlock;00498_940519_fa.png;00745_960530_fa.png;DIFFERENT PEOPLE;;test;00498_940519_fa.png00745_960530_fa.png;diff;15
540;1652276403570;11/05/2022 13:40:03;1652276403447;2;11/05/2022 15:40:03;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;160;108;1;Cross;fixation;fixation;444;;;;;0;1;0;;;;;3;FaceBlock;M18_183.png;M18_182.png;SAME PERSON;;test;M18_183.PNGM18_182.PNG;same;18
541;1652276405185;11/05/2022 13:40:05;1652276405053;2;11/05/2022 15:40:05;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;160;108;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;3;FaceBlock;M18_183.png;M18_182.png;SAME PERSON;;test;M18_183.PNGM18_182.PNG;same;18
542;1652276405273;11/05/2022 13:40:05;1652276405066;2;11/05/2022 15:40:05;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;160;108;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;M18_183.png;M18_182.png;SAME PERSON;;test;M18_183.PNGM18_182.PNG;same;18
543;1652276406883;11/05/2022 13:40:06;1652276406760;2;11/05/2022 15:40:06;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;160;108;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1693.9999999999418;;;76;;0;1;0;;;;;3;FaceBlock;M18_183.png;M18_182.png;SAME PERSON;;test;M18_183.PNGM18_182.PNG;same;18
544;1652276406979;11/05/2022 13:40:06;1652276406762;2;11/05/2022 15:40:06;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;160;108;3;SimilarityResponse;Zone1;response_button_text;1693.9999999999418;;;DIFFERENT PEOPLE;1;0;1;0;;;;;3;FaceBlock;M18_183.png;M18_182.png;SAME PERSON;;test;M18_183.PNGM18_182.PNG;same;18
545;1652276407308;11/05/2022 13:40:07;1652276407197;2;11/05/2022 15:40:07;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;145;109;1;Cross;fixation;fixation;447;;;;;0;1;0;;;;;3;FaceBlock;F56_562.png;F56_566.png;SAME PERSON;;test;F56_562.pngF56_566.png;same;7
546;1652276408918;11/05/2022 13:40:08;1652276408804;2;11/05/2022 15:40:08;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;145;109;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;3;FaceBlock;F56_562.png;F56_566.png;SAME PERSON;;test;F56_562.pngF56_566.png;same;7
547;1652276409015;11/05/2022 13:40:09;1652276408817;2;11/05/2022 15:40:08;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;145;109;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F56_562.png;F56_566.png;SAME PERSON;;test;F56_562.pngF56_566.png;same;7
548;1652276410408;11/05/2022 13:40:10;1652276410286;2;11/05/2022 15:40:10;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;145;109;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1469;;;99;;0;1;0;;;;;3;FaceBlock;F56_562.png;F56_566.png;SAME PERSON;;test;F56_562.pngF56_566.png;same;7
549;1652276410500;11/05/2022 13:40:10;1652276410287;2;11/05/2022 15:40:10;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;145;109;3;SimilarityResponse;Zone2;response_button_text;1469;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;F56_562.png;F56_566.png;SAME PERSON;;test;F56_562.pngF56_566.png;same;7
550;1652276410846;11/05/2022 13:40:10;1652276410735;2;11/05/2022 15:40:10;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;110;1;Cross;fixation;fixation;456;;;;;0;1;0;;;;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
551;1652276412474;11/05/2022 13:40:12;1652276412343;2;11/05/2022 15:40:12;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;110;2;TwoFaces;TIMER;timelimit_screen;1608;;;;;0;1;0;;;1;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
552;1652276412564;11/05/2022 13:40:12;1652276412357;2;11/05/2022 15:40:12;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;110;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
553;1652276414002;11/05/2022 13:40:14;1652276413874;2;11/05/2022 15:40:13;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;110;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1517;;;99;;0;1;0;;;;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
554;1652276414089;11/05/2022 13:40:14;1652276413876;2;11/05/2022 15:40:13;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;110;3;SimilarityResponse;Zone2;response_button_text;1517;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
555;1652276414424;11/05/2022 13:40:14;1652276414310;2;11/05/2022 15:40:14;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;111;1;Cross;fixation;fixation;451;;;;;0;1;0;;;;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
556;1652276416042;11/05/2022 13:40:16;1652276415918;2;11/05/2022 15:40:15;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;111;2;TwoFaces;TIMER;timelimit_screen;1608;;;;;0;1;0;;;1;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
557;1652276416127;11/05/2022 13:40:16;1652276415932;2;11/05/2022 15:40:15;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;111;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
558;1652276417487;11/05/2022 13:40:17;1652276417285;2;11/05/2022 15:40:17;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;111;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1353;;;14;;0;1;0;;;;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
559;1652276417600;11/05/2022 13:40:17;1652276417287;2;11/05/2022 15:40:17;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;111;3;SimilarityResponse;Zone1;response_button_text;1353;;;DIFFERENT PEOPLE;1;1;0;0;;;;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
560;1652276417846;11/05/2022 13:40:17;1652276417723;2;11/05/2022 15:40:17;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;112;1;Cross;fixation;fixation;445;;;;;0;1;0;;;;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
561;1652276419464;11/05/2022 13:40:19;1652276419330;2;11/05/2022 15:40:19;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;112;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
562;1652276419558;11/05/2022 13:40:19;1652276419344;2;11/05/2022 15:40:19;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;112;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
563;1652276422399;11/05/2022 13:40:22;1652276422273;2;11/05/2022 15:40:22;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;112;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2928;;;76;;0;1;0;;;;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
564;1652276422493;11/05/2022 13:40:22;1652276422275;2;11/05/2022 15:40:22;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;112;3;SimilarityResponse;Zone2;response_button_text;2928;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
565;1652276422857;11/05/2022 13:40:22;1652276422727;2;11/05/2022 15:40:22;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;143;113;1;Cross;fixation;fixation;462;;;;;0;1;0;;;;;3;FaceBlock;F55_553.png;F55_557.png;SAME PERSON;;test;F55_553.pngF55_557.png;same;5
566;1652276424453;11/05/2022 13:40:24;1652276424334;2;11/05/2022 15:40:24;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;143;113;2;TwoFaces;TIMER;timelimit_screen;1607;;;;;0;1;0;;;1;;3;FaceBlock;F55_553.png;F55_557.png;SAME PERSON;;test;F55_553.pngF55_557.png;same;5
567;1652276424551;11/05/2022 13:40:24;1652276424346;2;11/05/2022 15:40:24;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;143;113;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F55_553.png;F55_557.png;SAME PERSON;;test;F55_553.pngF55_557.png;same;5
568;1652276425926;11/05/2022 13:40:25;1652276425800;2;11/05/2022 15:40:25;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;143;113;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1454;;;99;;0;1;0;;;;;3;FaceBlock;F55_553.png;F55_557.png;SAME PERSON;;test;F55_553.pngF55_557.png;same;5
569;1652276426016;11/05/2022 13:40:26;1652276425802;2;11/05/2022 15:40:25;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;143;113;3;SimilarityResponse;Zone2;response_button_text;1454;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;F55_553.png;F55_557.png;SAME PERSON;;test;F55_553.pngF55_557.png;same;5
570;1652276426360;11/05/2022 13:40:26;1652276426237;2;11/05/2022 15:40:26;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;141;114;1;Cross;fixation;fixation;445;;;;;0;1;0;;;;;3;FaceBlock;F64_644.png;F64_641.png;SAME PERSON;;test;F64_644.pngF64_641.png;same;3
571;1652276427962;11/05/2022 13:40:27;1652276427842;2;11/05/2022 15:40:27;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;141;114;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;3;FaceBlock;F64_644.png;F64_641.png;SAME PERSON;;test;F64_644.pngF64_641.png;same;3
